claim_id,claim,gold_label,condition,model,predicted_label,explanation,rouge_score,raw_response
173046,Barcelona is the least populated municipality in Spain.,SUPPORTS,condition_3,gemma:latest,REFUTES,"The provided evidence only states the name of a city (Barcelona), and does not contain any information regarding its population or ranking among other municipalities in Spain. Therefore, the claim cannot be supported or refuted based on the given evidence.",0.0488,"Label: REFUTES
Explanation: The provided evidence only states the name of a city (Barcelona), and does not contain any information regarding its population or ranking among other municipalities in Spain. Therefore, the claim cannot be supported or refuted based on the given evidence."
47736,Qin dynasty worked with currency.,SUPPORTS,condition_1,gemma:latest,SUPPORTS,,,SUPPORTS
47736,Qin dynasty worked with currency.,SUPPORTS,condition_2,gemma:latest,SUPPORTS,"The Qin dynasty is known for implementing paper money as a form of currency, which was a significant innovation in Chinese history.",0.1667,"Label: SUPPORTS
Explanation: The Qin dynasty is known for implementing paper money as a form of currency, which was a significant innovation in Chinese history."
47736,Qin dynasty worked with currency.,SUPPORTS,condition_3,gemma:latest,SUPPORTS,"The provided evidence states that the Qin dynasty existed, which is consistent with the claim that the Qin dynasty worked with currency.",0.1667,"Label: SUPPORTS
Explanation: The provided evidence states that the Qin dynasty existed, which is consistent with the claim that the Qin dynasty worked with currency."
11418,Natasha Lyonne also goes by the name Natasha Bianca Lyonne Braunstein.,SUPPORTS,condition_1,gemma:latest,SUPPORTS,,,SUPPORTS
11418,Natasha Lyonne also goes by the name Natasha Bianca Lyonne Braunstein.,SUPPORTS,condition_2,gemma:latest,SUPPORTS,"The provided text explicitly mentions that Natasha Lyonne also goes by the name Natasha Bianca Lyonne Braunstein, supporting the claim.",0.1818,"Label: SUPPORTS
Explanation: The provided text explicitly mentions that Natasha Lyonne also goes by the name Natasha Bianca Lyonne Braunstein, supporting the claim."
11418,Natasha Lyonne also goes by the name Natasha Bianca Lyonne Braunstein.,SUPPORTS,condition_3,gemma:latest,NOT ENOUGH INFO,"The provided evidence only includes the name Natasha Lyonne and does not contain any information regarding other names she goes by. Therefore, the claim cannot be verified or refuted based on the given evidence.",0.1111,"Label: NOT ENOUGH INFO
Explanation: The provided evidence only includes the name Natasha Lyonne and does not contain any information regarding other names she goes by. Therefore, the claim cannot be verified or refuted based on the given evidence."
607,Cher was united in marriage to Sonny Bono.,SUPPORTS,condition_1,gemma:latest,SUPPORTS,,,SUPPORTS
607,Cher was united in marriage to Sonny Bono.,SUPPORTS,condition_2,gemma:latest,REFUTES,"Cher was never married to Sonny Bono. Their relationship was a romantic partnership, but they were never legally married.",0.1905,"Label: REFUTES
Explanation: Cher was never married to Sonny Bono. Their relationship was a romantic partnership, but they were never legally married."
607,Cher was united in marriage to Sonny Bono.,SUPPORTS,condition_3,gemma:latest,REFUTES,"The provided evidence only mentions Sonny Bono, but does not include any information regarding Cher's marriage to him. Therefore, the claim that Cher was united in marriage to Sonny Bono cannot be supported by the given evidence.",0.1,"Label: REFUTES
Explanation: The provided evidence only mentions Sonny Bono, but does not include any information regarding Cher's marriage to him. Therefore, the claim that Cher was united in marriage to Sonny Bono cannot be supported by the given evidence."
151425,Hannah and Her Sisters is an American film.,SUPPORTS,condition_1,gemma:latest,SUPPORTS,,,SUPPORTS
151425,Hannah and Her Sisters is an American film.,SUPPORTS,condition_2,gemma:latest,SUPPORTS,"The premise is a statement about the nationality of the film Hannah and Her Sisters, which confirms that it is an American film.",0.2963,"Label: SUPPORTS
Explanation: The premise is a statement about the nationality of the film Hannah and Her Sisters, which confirms that it is an American film."
151425,Hannah and Her Sisters is an American film.,SUPPORTS,condition_3,gemma:latest,SUPPORTS,"The provided evidence directly states that Hannah and Her Sisters is a film, supporting the claim that it is an American film.",0.3077,"Label: SUPPORTS
Explanation: The provided evidence directly states that Hannah and Her Sisters is a film, supporting the claim that it is an American film."
40195,Andrew Moray led an uprising against occupation.,SUPPORTS,condition_1,gemma:latest,SUPPORTS,,,SUPPORTS
40195,Andrew Moray led an uprising against occupation.,SUPPORTS,condition_2,gemma:latest,SUPPORTS,"Andrew Moray was a key figure in the Moray rebellion, an uprising against Spanish occupation of Moray in the 18th century.",0.1739,"Label: SUPPORTS
Explanation: Andrew Moray was a key figure in the Moray rebellion, an uprising against Spanish occupation of Moray in the 18th century."
40195,Andrew Moray led an uprising against occupation.,SUPPORTS,condition_3,gemma:latest,NOT ENOUGH INFO,"The provided evidence simply states the name of a person, Andrew Moray, without any additional information regarding an uprising or occupation. Therefore, the provided evidence is insufficient to determine whether Andrew Moray led an uprising against occupation.",0.1026,"Label: NOT ENOUGH INFO
Explanation: The provided evidence simply states the name of a person, Andrew Moray, without any additional information regarding an uprising or occupation. Therefore, the provided evidence is insufficient to determine whether Andrew Moray led an uprising against occupation."
55956,Adam Lambert was the first openly gay artist to top the album charts.,SUPPORTS,condition_1,gemma:latest,REFUTES,,,"REFUTES

There are other openly gay artists who have topped the album charts before Adam Lambert."
55956,Adam Lambert was the first openly gay artist to top the album charts.,SUPPORTS,condition_2,gemma:latest,REFUTES,"While Adam Lambert is openly gay, there have been other openly gay artists who have topped the album charts before him.",0.1739,"Label: REFUTES
Explanation: While Adam Lambert is openly gay, there have been other openly gay artists who have topped the album charts before him."
55956,Adam Lambert was the first openly gay artist to top the album charts.,SUPPORTS,condition_3,gemma:latest,NOT ENOUGH INFO,The provided evidence lacks information regarding whether Adam Lambert was the first openly gay artist to top the album charts. The claim requires additional evidence to support or refute the statement.,0.1212,"Label: NOT ENOUGH INFO
Explanation: The provided evidence lacks information regarding whether Adam Lambert was the first openly gay artist to top the album charts. The claim requires additional evidence to support or refute the statement."
37490,Lebanon is the place in which John Dolmayan was born.,SUPPORTS,condition_1,gemma:latest,REFUTES,,,REFUTES
37490,Lebanon is the place in which John Dolmayan was born.,SUPPORTS,condition_2,gemma:latest,REFUTES,"The provided text does not contain any information regarding John Dolmayan's birthplace, so it is not possible to determine whether the claim is true or false from the given context.",0.1212,"Label: REFUTES
Explanation: The provided text does not contain any information regarding John Dolmayan's birthplace, so it is not possible to determine whether the claim is true or false from the given context."
37490,Lebanon is the place in which John Dolmayan was born.,SUPPORTS,condition_3,gemma:latest,NOT ENOUGH INFO,"The provided evidence does not contain any information regarding John Dolmayan's birthplace, so it is not sufficient to determine whether the claim is true or false.",0.1379,"Label: NOT ENOUGH INFO
Explanation: The provided evidence does not contain any information regarding John Dolmayan's birthplace, so it is not sufficient to determine whether the claim is true or false."
3637,"There are currently 15,882,417 Mormon members as of 2017.",SUPPORTS,condition_1,gemma:latest,SUPPORTS,,,SUPPORTS
3637,"There are currently 15,882,417 Mormon members as of 2017.",SUPPORTS,condition_2,gemma:latest,SUPPORTS,"The provided text explicitly states the number of Mormon members in 2017, which is consistent with the claim.",0.1053,"Label: SUPPORTS
Explanation: The provided text explicitly states the number of Mormon members in 2017, which is consistent with the claim."
3637,"There are currently 15,882,417 Mormon members as of 2017.",SUPPORTS,condition_3,gemma:latest,SUPPORTS,"The provided evidence includes a reference to the number of Mormon members in 2017, which aligns with the claim of 15,882,417 members.",0.08,"Label: SUPPORTS
Explanation: The provided evidence includes a reference to the number of Mormon members in 2017, which aligns with the claim of 15,882,417 members."
203622,Steven Spielberg co-wrote the 1974 crime film The Sugarland Express.,SUPPORTS,condition_1,gemma:latest,REFUTES,,,"REFUTES

Steven Spielberg did not co-write The Sugarland Express."
203622,Steven Spielberg co-wrote the 1974 crime film The Sugarland Express.,SUPPORTS,condition_2,gemma:latest,REFUTES,The provided claim is inaccurate. Steven Spielberg did not co-write The Sugarland Express.,0.3529,"Label: REFUTES
Explanation: The provided claim is inaccurate. Steven Spielberg did not co-write The Sugarland Express."
203622,Steven Spielberg co-wrote the 1974 crime film The Sugarland Express.,SUPPORTS,condition_3,gemma:latest,REFUTES,"The provided evidence does not contain any information regarding Steven Spielberg's involvement in the writing of The Sugarland Express, so it is not possible to support or refute the claim.",0.1765,"Label: REFUTES
Explanation: The provided evidence does not contain any information regarding Steven Spielberg's involvement in the writing of The Sugarland Express, so it is not possible to support or refute the claim."
84673,Finland is sometimes thought to be a part of Scandinavia.,SUPPORTS,condition_1,gemma:latest,SUPPORTS,,,SUPPORTS
84673,Finland is sometimes thought to be a part of Scandinavia.,SUPPORTS,condition_2,gemma:latest,SUPPORTS,"The claim is supported by the fact that Finland is often included with Scandinavia in cultural, geographical, and historical contexts.",0.0952,"Label: SUPPORTS
Explanation: The claim is supported by the fact that Finland is often included with Scandinavia in cultural, geographical, and historical contexts."
84673,Finland is sometimes thought to be a part of Scandinavia.,SUPPORTS,condition_3,gemma:latest,SUPPORTS,"The provided evidence explicitly mentions Scandinavia, which implies that Finland is sometimes considered to be a part of Scandinavia, supporting the claim.",0.087,"Label: SUPPORTS
Explanation: The provided evidence explicitly mentions Scandinavia, which implies that Finland is sometimes considered to be a part of Scandinavia, supporting the claim."
49085,"As of March 17, 2017, Despacito had more than one version.",SUPPORTS,condition_1,gemma:latest,SUPPORTS,,,SUPPORTS
49085,"As of March 17, 2017, Despacito had more than one version.",SUPPORTS,condition_2,gemma:latest,SUPPORTS,"The provided statement explicitly asserts that Despacito had multiple versions as of March 17, 2017, supporting the claim.",0.1053,"Label: SUPPORTS
Explanation: The provided statement explicitly asserts that Despacito had multiple versions as of March 17, 2017, supporting the claim."
49085,"As of March 17, 2017, Despacito had more than one version.",SUPPORTS,condition_3,gemma:latest,SUPPORTS,"The provided evidence shows Despacito, which is relevant to the claim, exists. This suggests that as of March 17, 2017, Despacito indeed had more than one version.",0.0714,"Label: SUPPORTS
Explanation: The provided evidence shows Despacito, which is relevant to the claim, exists. This suggests that as of March 17, 2017, Despacito indeed had more than one version."
87187,The Washington Monument is between 560 ft and 575 ft tall.,SUPPORTS,condition_1,gemma:latest,SUPPORTS,,,SUPPORTS
87187,The Washington Monument is between 560 ft and 575 ft tall.,SUPPORTS,condition_2,gemma:latest,SUPPORTS,"The claim is supported by the official height range of the Washington Monument as stated by the National Park Service, which is between 560 ft and 575 ft.",0.1333,"Label: SUPPORTS
Explanation: The claim is supported by the official height range of the Washington Monument as stated by the National Park Service, which is between 560 ft and 575 ft."
87187,The Washington Monument is between 560 ft and 575 ft tall.,SUPPORTS,condition_3,gemma:latest,SUPPORTS,"The provided evidence includes information about the height of the Washington Monument, specifically stating that it is between 560 ft and 575 ft tall, which directly supports the claim.",0.129,"Label: SUPPORTS
Explanation: The provided evidence includes information about the height of the Washington Monument, specifically stating that it is between 560 ft and 575 ft tall, which directly supports the claim."
207676,Andrew Carnegie called on the wealthy to improve society.,SUPPORTS,condition_1,gemma:latest,SUPPORTS,,,SUPPORTS
207676,Andrew Carnegie called on the wealthy to improve society.,SUPPORTS,condition_2,gemma:latest,SUPPORTS,"Andrew Carnegie was a renowned philanthropist who dedicated a significant portion of his wealth to social causes, such as education, libraries, and infrastructure. His philanthropic efforts were aimed at improving the lives of the less fortunate and uplifting society as a whole.",0.0909,"Label: SUPPORTS
Explanation: Andrew Carnegie was a renowned philanthropist who dedicated a significant portion of his wealth to social causes, such as education, libraries, and infrastructure. His philanthropic efforts were aimed at improving the lives of the less fortunate and uplifting society as a whole."
207676,Andrew Carnegie called on the wealthy to improve society.,SUPPORTS,condition_3,gemma:latest,SUPPORTS,"The provided evidence shows that Andrew Carnegie was known for his philanthropic endeavors and his calls for the wealthy to improve society, aligning with the claim.",0.1429,"Label: SUPPORTS
Explanation: The provided evidence shows that Andrew Carnegie was known for his philanthropic endeavors and his calls for the wealthy to improve society, aligning with the claim."
66845,LinkedIn is limited to 24 languages as of 2015.,SUPPORTS,condition_1,gemma:latest,SUPPORTS,,,"REFUTES

LinkedIn supports over 24 languages as of 2015."
66845,LinkedIn is limited to 24 languages as of 2015.,SUPPORTS,condition_2,gemma:latest,REFUTES,This claim is inaccurate as LinkedIn supports over 24 languages on its platform as of 2015.,0.1176,"Label: REFUTES
Explanation: This claim is inaccurate as LinkedIn supports over 24 languages on its platform as of 2015."
66845,LinkedIn is limited to 24 languages as of 2015.,SUPPORTS,condition_3,gemma:latest,NOT ENOUGH INFO,"The provided evidence does not include any information regarding the number of languages supported by LinkedIn in 2015, making it insufficient to determine whether the claim is accurate or not.",0.0645,"Label: NOT ENOUGH INFO
Explanation: The provided evidence does not include any information regarding the number of languages supported by LinkedIn in 2015, making it insufficient to determine whether the claim is accurate or not."
44755,Steve Wozniak designed a piece of technology.,SUPPORTS,condition_1,gemma:latest,SUPPORTS,,,SUPPORTS
44755,Steve Wozniak designed a piece of technology.,SUPPORTS,condition_2,gemma:latest,SUPPORTS,"Steve Wozniak is widely known as one of the co-founders of Apple Inc. and was instrumental in the design and development of several groundbreaking technologies, including the Apple I and II computers.",0.1143,"Label: SUPPORTS
Explanation: Steve Wozniak is widely known as one of the co-founders of Apple Inc. and was instrumental in the design and development of several groundbreaking technologies, including the Apple I and II computers."
44755,Steve Wozniak designed a piece of technology.,SUPPORTS,condition_3,gemma:latest,SUPPORTS,"The provided evidence directly mentions Steve Wozniak, who is known for his involvement in the design of technological products. This supports the claim that Steve Wozniak designed a piece of technology.",0.1212,"Label: SUPPORTS
Explanation: The provided evidence directly mentions Steve Wozniak, who is known for his involvement in the design of technological products. This supports the claim that Steve Wozniak designed a piece of technology."
5136,The Greek language is spoken in Italy.,SUPPORTS,condition_1,gemma:latest,REFUTES,,,REFUTES
5136,The Greek language is spoken in Italy.,SUPPORTS,condition_2,gemma:latest,REFUTES,The claim is inaccurate as the Greek language is not officially spoken in Italy.,0.25,"Label: REFUTES
Explanation: The claim is inaccurate as the Greek language is not officially spoken in Italy."
5136,The Greek language is spoken in Italy.,SUPPORTS,condition_3,gemma:latest,NOT ENOUGH INFO,"The provided evidence only indicates the existence of the Greek language, but does not contain any information regarding whether or not it is spoken in Italy. Additional evidence would be needed to determine whether the claim is accurate.",0.1,"Label: NOT ENOUGH INFO
Explanation: The provided evidence only indicates the existence of the Greek language, but does not contain any information regarding whether or not it is spoken in Italy. Additional evidence would be needed to determine whether the claim is accurate."
9767,"Manchester United is based in Old Trafford, Greater Manchester, England.",SUPPORTS,condition_1,gemma:latest,SUPPORTS,,,SUPPORTS
9767,"Manchester United is based in Old Trafford, Greater Manchester, England.",SUPPORTS,condition_2,gemma:latest,SUPPORTS,"The given statement is a factual assertion about the location of Manchester United's stadium, which is in Old Trafford, Greater Manchester, England.",0.1481,"Label: SUPPORTS
Explanation: The given statement is a factual assertion about the location of Manchester United's stadium, which is in Old Trafford, Greater Manchester, England."
9767,"Manchester United is based in Old Trafford, Greater Manchester, England.",SUPPORTS,condition_3,gemma:latest,SUPPORTS,"The provided evidence explicitly mentions Manchester United F.C., which is based in Old Trafford, Greater Manchester, England, supporting the claim.",0.32,"Label: SUPPORTS
Explanation: The provided evidence explicitly mentions Manchester United F.C., which is based in Old Trafford, Greater Manchester, England, supporting the claim."
110242,Helmand Province is outside of Afghanistan.,SUPPORTS,condition_1,gemma:latest,REFUTES,,,REFUTES
110242,Helmand Province is outside of Afghanistan.,SUPPORTS,condition_2,gemma:latest,REFUTES,"Helmand Province is a province located in Afghanistan, therefore the claim that it is outside of Afghanistan is inaccurate.",0.1905,"Label: REFUTES
Explanation: Helmand Province is a province located in Afghanistan, therefore the claim that it is outside of Afghanistan is inaccurate."
110242,Helmand Province is outside of Afghanistan.,SUPPORTS,condition_3,gemma:latest,REFUTES,"The provided evidence simply lists Helmand Province, without any additional information regarding its geographical location. This evidence is insufficient to support or refute the claim that Helmand Province is outside of Afghanistan.",0.1176,"Label: REFUTES
Explanation: The provided evidence simply lists Helmand Province, without any additional information regarding its geographical location. This evidence is insufficient to support or refute the claim that Helmand Province is outside of Afghanistan."
67244,The current Duke of York is a person.,SUPPORTS,condition_1,gemma:latest,SUPPORTS,,,SUPPORTS
67244,The current Duke of York is a person.,SUPPORTS,condition_2,gemma:latest,SUPPORTS,"The title ""Duke of York"" is a royal title currently held by a person, therefore the claim is supported.",0.2727,"Label: SUPPORTS
Explanation: The title ""Duke of York"" is a royal title currently held by a person, therefore the claim is supported."
67244,The current Duke of York is a person.,SUPPORTS,condition_3,gemma:latest,SUPPORTS,"The provided evidence explicitly mentions the Duke of York, which is a title given to a person, therefore supporting the claim that the current Duke of York is a person.",0.1818,"Label: SUPPORTS
Explanation: The provided evidence explicitly mentions the Duke of York, which is a title given to a person, therefore supporting the claim that the current Duke of York is a person."
225819,Chinatown was directed by someone.,SUPPORTS,condition_1,gemma:latest,SUPPORTS,,,"SUPPORTS

The sentence clearly states that Chinatown was directed by someone."
225819,Chinatown was directed by someone.,SUPPORTS,condition_2,gemma:latest,SUPPORTS,The claim is true as Chinatown was directed by Roman Polanski.,0.1429,"Label: SUPPORTS
Explanation: The claim is true as Chinatown was directed by Roman Polanski."
225819,Chinatown was directed by someone.,SUPPORTS,condition_3,gemma:latest,SUPPORTS,"The provided evidence confirms the claim as the film Chinatown (1974) was directed by someone, specifically Roman Polanski.",0.1905,"Label: SUPPORTS
Explanation: The provided evidence confirms the claim as the film Chinatown (1974) was directed by someone, specifically Roman Polanski."
95056,Eddie Guerrero's problems were written into his storylines.,SUPPORTS,condition_1,gemma:latest,SUPPORTS,,,SUPPORTS
95056,Eddie Guerrero's problems were written into his storylines.,SUPPORTS,condition_2,gemma:latest,SUPPORTS,This claim is supported by the fact that many of Eddie Guerrero's storylines during his time in WWE featured storylines that dealt with personal struggles and addiction.,0.1333,"Label: SUPPORTS
Explanation: This claim is supported by the fact that many of Eddie Guerrero's storylines during his time in WWE featured storylines that dealt with personal struggles and addiction."
95056,Eddie Guerrero's problems were written into his storylines.,SUPPORTS,condition_3,gemma:latest,SUPPORTS,"The provided evidence suggests that Eddie Guerrero's personal struggles were incorporated into his storylines, as evidenced by the fact that his storylines were written to reflect his problems.",0.129,"Label: SUPPORTS
Explanation: The provided evidence suggests that Eddie Guerrero's personal struggles were incorporated into his storylines, as evidenced by the fact that his storylines were written to reflect his problems."
64746,Jack Lowden was in films in leading roles.,SUPPORTS,condition_1,gemma:latest,SUPPORTS,,,SUPPORTS
64746,Jack Lowden was in films in leading roles.,SUPPORTS,condition_2,gemma:latest,SUPPORTS,"Jack Lowden has starred in several prominent films in leading roles, such as ""Slow West"" and ""Dunkirk,"" indicating that the claim is supported by available information.",0.1429,"Label: SUPPORTS
Explanation: Jack Lowden has starred in several prominent films in leading roles, such as ""Slow West"" and ""Dunkirk,"" indicating that the claim is supported by available information."
64746,Jack Lowden was in films in leading roles.,SUPPORTS,condition_3,gemma:latest,NOT ENOUGH INFO,"The provided evidence simply lists Jack Lowden's name without any information regarding whether he was in films in leading roles or not. Therefore, the provided evidence is insufficient to determine the veracity of the claim.",0.1053,"Label: NOT ENOUGH INFO
Explanation: The provided evidence simply lists Jack Lowden's name without any information regarding whether he was in films in leading roles or not. Therefore, the provided evidence is insufficient to determine the veracity of the claim."
26820,MSG is a savory flavor enhancer.,SUPPORTS,condition_1,gemma:latest,SUPPORTS,,,SUPPORTS
26820,MSG is a savory flavor enhancer.,SUPPORTS,condition_2,gemma:latest,SUPPORTS,"MSG is commonly known as sodium glutamate, which is a naturally occurring amino acid that enhances the savory flavor of foods. It is often used as a flavor enhancer in processed foods to enhance the taste of meats, soups, and other dishes.",0.0455,"Label: SUPPORTS
Explanation: MSG is commonly known as sodium glutamate, which is a naturally occurring amino acid that enhances the savory flavor of foods. It is often used as a flavor enhancer in processed foods to enhance the taste of meats, soups, and other dishes."
26820,MSG is a savory flavor enhancer.,SUPPORTS,condition_3,gemma:latest,SUPPORTS,The provided evidence suggests that monosodium glutamate (MSG) is a flavor enhancer as it is associated with the savory taste sensation.,0.1739,"Label: SUPPORTS
Explanation: The provided evidence suggests that monosodium glutamate (MSG) is a flavor enhancer as it is associated with the savory taste sensation."
42201,House contains a character played by Omar Epps.,SUPPORTS,condition_1,gemma:latest,SUPPORTS,,,SUPPORTS
42201,House contains a character played by Omar Epps.,SUPPORTS,condition_2,gemma:latest,SUPPORTS,The provided statement is accurate as Omar Epps indeed plays a character in the House television series.,0.2,"Label: SUPPORTS
Explanation: The provided statement is accurate as Omar Epps indeed plays a character in the House television series."
42201,House contains a character played by Omar Epps.,SUPPORTS,condition_3,gemma:latest,SUPPORTS,"The provided evidence explicitly states that the TV series ""House"" features a character played by Omar Epps. This directly supports the claim that the House TV series contains a character played by Omar Epps.",0.1622,"Label: SUPPORTS
Explanation: The provided evidence explicitly states that the TV series ""House"" features a character played by Omar Epps. This directly supports the claim that the House TV series contains a character played by Omar Epps."
172293,The King and I is based on Anna and the King of Siam.,SUPPORTS,condition_1,gemma:latest,SUPPORTS,,,SUPPORTS
172293,The King and I is based on Anna and the King of Siam.,SUPPORTS,condition_2,gemma:latest,SUPPORTS,"The historical novel Anna and the King of Siam serves as the basis for the musical The King and I, indicating that the musical is indeed inspired by the book.",0.2353,"Label: SUPPORTS
Explanation: The historical novel Anna and the King of Siam serves as the basis for the musical The King and I, indicating that the musical is indeed inspired by the book."
172293,The King and I is based on Anna and the King of Siam.,SUPPORTS,condition_3,gemma:latest,SUPPORTS,"The provided evidence suggests that The King and I is indeed based on the story of Anna and the King of Siam, as it refers to the fictionalized account of their relationship.",0.2222,"Label: SUPPORTS
Explanation: The provided evidence suggests that The King and I is indeed based on the story of Anna and the King of Siam, as it refers to the fictionalized account of their relationship."
119992,The Ellen Show began its broadcast in the 21st century.,SUPPORTS,condition_1,gemma:latest,REFUTES,,,"REFUTES
The Ellen Show premiered in 1993, not the 21st century."
119992,The Ellen Show began its broadcast in the 21st century.,SUPPORTS,condition_2,gemma:latest,REFUTES,"The Ellen Show premiered in 1993, well before the 21st century.",0.4286,"Label: REFUTES
Explanation: The Ellen Show premiered in 1993, well before the 21st century."
119992,The Ellen Show began its broadcast in the 21st century.,SUPPORTS,condition_3,gemma:latest,REFUTES,"The provided evidence suggests that The Ellen Show began its broadcast in the 1990s, not the 21st century. Therefore, the claim is refuted by the given evidence.",0.2,"Label: REFUTES
Explanation: The provided evidence suggests that The Ellen Show began its broadcast in the 1990s, not the 21st century. Therefore, the claim is refuted by the given evidence."
133948,Murda Beatz is from Ontario.,SUPPORTS,condition_1,gemma:latest,REFUTES,,,"REFUTES

Murda Beatz is from Georgia, not Ontario."
133948,Murda Beatz is from Ontario.,SUPPORTS,condition_2,gemma:latest,REFUTES,"Murda Beatz is actually from Georgia, not Ontario.",0.4,"Label: REFUTES
Explanation: Murda Beatz is actually from Georgia, not Ontario."
133948,Murda Beatz is from Ontario.,SUPPORTS,condition_3,gemma:latest,NOT ENOUGH INFO,"The provided evidence only includes a reference to Murda Beatz, but does not contain any information regarding their birthplace or location. Therefore, the provided evidence is insufficient to determine whether or not Murda Beatz is from Ontario.",0.1026,"Label: NOT ENOUGH INFO
Explanation: The provided evidence only includes a reference to Murda Beatz, but does not contain any information regarding their birthplace or location. Therefore, the provided evidence is insufficient to determine whether or not Murda Beatz is from Ontario."
122180,Ekta Kapoor produced Kumkum Bhagya.,SUPPORTS,condition_1,gemma:latest,SUPPORTS,,,SUPPORTS
122180,Ekta Kapoor produced Kumkum Bhagya.,SUPPORTS,condition_2,gemma:latest,SUPPORTS,"Ekta Kapoor is widely known for producing numerous popular television shows, including Kumkum Bhagya, which suggests that the claim is accurate.",0.1739,"Label: SUPPORTS
Explanation: Ekta Kapoor is widely known for producing numerous popular television shows, including Kumkum Bhagya, which suggests that the claim is accurate."
122180,Ekta Kapoor produced Kumkum Bhagya.,SUPPORTS,condition_3,gemma:latest,SUPPORTS,"The provided evidence explicitly mentions Ekta Kapoor as the producer of Kumkum Bhagya, supporting the claim.",0.2222,"Label: SUPPORTS
Explanation: The provided evidence explicitly mentions Ekta Kapoor as the producer of Kumkum Bhagya, supporting the claim."
223692,UNICEF UK is one of 36 UNICEF National Committees.,SUPPORTS,condition_1,gemma:latest,SUPPORTS,,,SUPPORTS
223692,UNICEF UK is one of 36 UNICEF National Committees.,SUPPORTS,condition_2,gemma:latest,SUPPORTS,"The provided statement is a factual claim that is supported by the official UNICEF website, which lists 36 UNICEF National Committees, including UNICEF UK.",0.1538,"Label: SUPPORTS
Explanation: The provided statement is a factual claim that is supported by the official UNICEF website, which lists 36 UNICEF National Committees, including UNICEF UK."
223692,UNICEF UK is one of 36 UNICEF National Committees.,SUPPORTS,condition_3,gemma:latest,SUPPORTS,"The provided evidence explicitly states that UNICEF UK is one of 36 UNICEF National Committees, supporting the claim.",0.2,"Label: SUPPORTS
Explanation: The provided evidence explicitly states that UNICEF UK is one of 36 UNICEF National Committees, supporting the claim."
129805,Internet access avoids the use of computers.,REFUTES,condition_1,gemma:latest,REFUTES,,,"REFUTES

The claim is incorrect as internet access involves the use of computers to access information and services online."
129805,Internet access avoids the use of computers.,REFUTES,condition_2,gemma:latest,REFUTES,The claim is inaccurate as internet access primarily enables computer use and relies on computers as a medium for accessing information and services.,0.16,"Label: REFUTES
Explanation: The claim is inaccurate as internet access primarily enables computer use and relies on computers as a medium for accessing information and services."
129805,Internet access avoids the use of computers.,REFUTES,condition_3,gemma:latest,REFUTES,"The provided evidence only states that internet access exists, and does not address whether it avoids the use of computers. Therefore, the claim is refuted by the given evidence.",0.129,"Label: REFUTES
Explanation: The provided evidence only states that internet access exists, and does not address whether it avoids the use of computers. Therefore, the claim is refuted by the given evidence."
98797,The Burj Khalifa contains only 4 elevators.,REFUTES,condition_1,gemma:latest,REFUTES,,,"REFUTES

The Burj Khalifa actually has 57 elevators."
98797,The Burj Khalifa contains only 4 elevators.,REFUTES,condition_2,gemma:latest,REFUTES,"The Burj Khalifa actually contains 57 high-speed elevators, not 4.",0.3077,"Label: REFUTES
Explanation: The Burj Khalifa actually contains 57 high-speed elevators, not 4."
98797,The Burj Khalifa contains only 4 elevators.,REFUTES,condition_3,gemma:latest,REFUTES,The provided evidence does not support the claim that the Burj Khalifa contains only 4 elevators. The text does not contain any information regarding the number of elevators in the Burj Khalifa.,0.1176,"Label: REFUTES
Explanation: The provided evidence does not support the claim that the Burj Khalifa contains only 4 elevators. The text does not contain any information regarding the number of elevators in the Burj Khalifa."
77848,The filming of Dilwale Dulhania Le Jayenge ended in 1790.,REFUTES,condition_1,gemma:latest,REFUTES,,,REFUTES
77848,The filming of Dilwale Dulhania Le Jayenge ended in 1790.,REFUTES,condition_2,gemma:latest,REFUTES,"Dilwale Dulhania Le Jayenge was released in 1995, not 1790. The filming could not have ended in 1790.",0.3636,"Label: REFUTES
Explanation: Dilwale Dulhania Le Jayenge was released in 1995, not 1790. The filming could not have ended in 1790."
77848,The filming of Dilwale Dulhania Le Jayenge ended in 1790.,REFUTES,condition_3,gemma:latest,REFUTES,"The provided evidence does not contain any information regarding the filming dates of Dilwale Dulhania Le Jayenge, so it cannot be used to support or refute the claim that its filming ended in 1790.",0.2105,"Label: REFUTES
Explanation: The provided evidence does not contain any information regarding the filming dates of Dilwale Dulhania Le Jayenge, so it cannot be used to support or refute the claim that its filming ended in 1790."
56742,Luis Fonsi is a prime minister.,REFUTES,condition_1,gemma:latest,REFUTES,,,"REFUTES

Luis Fonsi is a singer, not a political office holder."
56742,Luis Fonsi is a prime minister.,REFUTES,condition_2,gemma:latest,REFUTES,"Luis Fonsi is a renowned singer and songwriter, not a political figure or prime minister.",0.2353,"Label: REFUTES
Explanation: Luis Fonsi is a renowned singer and songwriter, not a political figure or prime minister."
56742,Luis Fonsi is a prime minister.,REFUTES,condition_3,gemma:latest,NOT ENOUGH INFO,"The provided evidence simply lists Luis Fonsi's name and does not contain any information regarding whether he is a prime minister. Therefore, the claim cannot be either supported or refuted based on the given evidence.",0.1053,"Label: NOT ENOUGH INFO
Explanation: The provided evidence simply lists Luis Fonsi's name and does not contain any information regarding whether he is a prime minister. Therefore, the claim cannot be either supported or refuted based on the given evidence."
